frame,bass,low_mid,mid,high_mid,high,beat,energy
3011,0.077215,0.33093,0.009264,0.015874,0.094017,1.0,0.101418
3012,0.042639,0.163884,0.002245,0.000336,0.000935,0.0,0.054543
3013,0.028019,0.128727,0.000714,0.000341,8.8e-05,0.0,0.037397
3014,0.164737,0.348056,0.086795,0.084077,0.337643,1.0,0.190735
3015,0.070441,0.122821,0.017041,0.001385,0.009035,0.0,0.07928
3016,0.087226,0.067753,0.006986,0.000254,0.000202,0.0,0.0917
3017,0.02758,0.088492,0.008956,0.001927,0.02119,0.0,0.034082
3018,0.020245,0.054173,0.001446,0.000171,0.000283,0.0,0.024143
3019,0.018739,0.038508,0.000609,0.000155,2.3e-05,0.0,0.021471
3020,0.006229,0.157602,0.05194,0.011781,0.1644,0.0,0.018647
3021,0.009803,0.110885,0.005211,0.000627,0.001411,0.0,0.018054
3022,0.010046,0.056012,0.000666,0.000251,6.4e-05,0.0,0.014148
3023,0.033149,0.452063,0.123097,0.053311,0.03613,0.0,0.06831
3024,0.023304,0.22022,0.029602,0.000389,0.000416,0.0,0.03992
3025,0.02515,0.113859,0.006596,0.000131,3.1e-05,0.0,0.033523
3026,0.010075,0.127506,0.510598,0.646575,0.624186,0.0,0.02759
3027,0.024606,0.078121,0.014534,0.020958,0.019081,0.0,0.030469
3028,0.024614,0.059391,0.003038,0.005354,0.000509,0.0,0.028897
3029,0.054085,0.302375,0.083905,0.023154,0.030185,1.0,0.07736
3030,0.022422,0.149903,0.008416,0.001233,0.000883,0.0,0.033525
3031,0.017847,0.072089,0.002273,0.001378,0.000124,0.0,0.02311
3032,0.194394,0.352897,0.075424,0.083608,0.193055,1.0,0.220362
3033,0.083868,0.156793,0.009583,0.00074,0.003481,0.0,0.095031
3034,0.100649,0.082467,0.002348,0.000402,8.2e-05,0.0,0.106053
3035,0.034606,0.105876,0.007036,0.013856,0.091306,0.0,0.042348
3036,0.034351,0.057812,0.002136,0.000675,0.000902,0.0,0.038423
3037,0.026243,0.022017,0.001148,0.000276,7.5e-05,0.0,0.027698
3038,0.009115,0.322143,0.088909,0.030563,0.248793,0.0,0.034298
3039,0.004078,0.104997,0.011661,0.000327,0.003914,0.0,0.012021
3040,0.00643,0.054076,0.00302,0.000212,0.000157,0.0,0.010447
3041,0.020728,0.478853,0.114048,0.13615,0.158182,0.0,0.058008
3042,0.017742,0.115337,0.009968,0.006898,0.000699,0.0,0.026339
3043,0.013042,0.058864,0.001265,0.000382,6.9e-05,0.0,0.017342
3044,0.055274,0.625855,0.068355,0.039507,0.336343,1.0,0.102453
3045,0.01959,0.081508,0.01872,0.000617,0.004343,0.0,0.025763
3046,0.002061,0.028244,0.004202,0.000155,9.3e-05,0.0,0.004205
3047,0.117684,0.425417,0.045303,0.04157,0.037499,1.0,0.149142
3048,0.042702,0.110932,0.005634,0.00123,0.00042,0.0,0.050712
3049,0.020632,0.059031,0.000911,0.000347,3.7e-05,0.0,0.024881
3050,0.023918,0.29085,0.416849,0.72537,0.658475,0.0,0.052353
3051,0.028978,0.220813,0.019442,0.029925,0.011267,0.0,0.045509
3052,0.035036,0.142483,0.002672,0.005875,0.000552,0.0,0.045421
3053,0.031553,0.199119,0.011114,0.026025,0.23923,0.0,0.046345
3054,0.024653,0.123256,0.002627,0.004623,0.005168,0.0,0.033683
3055,0.001833,0.038987,0.000933,0.008355,0.000276,0.0,0.004748
3056,0.044925,0.482734,0.096815,0.161442,0.373662,0.0,0.082133
3057,0.017289,0.200633,0.013143,0.010291,0.005307,0.0,0.032288
3058,0.013242,0.093323,0.002591,0.002243,0.000213,0.0,0.020126
3059,0.04076,0.144305,0.013056,0.025965,0.123063,0.0,0.051421
3060,0.051489,0.094203,0.002292,0.00235,0.001711,0.0,0.058143
3061,0.018198,0.022072,0.000874,0.001456,0.000168,0.0,0.019717
3062,0.246187,0.314564,0.171906,0.116983,0.334399,1.0,0.270284
3063,0.055877,0.154407,0.034008,0.001853,0.008256,0.0,0.06741
3064,0.095593,0.09226,0.010527,0.000923,0.0002,0.0,0.101876
3065,0.033717,0.095659,0.015623,0.006571,0.018762,0.0,0.040804
3066,0.044903,0.057819,0.002931,0.000541,0.000351,0.0,0.048905
3067,0.033258,0.040591,0.00077,0.00047,6e-05,0.0,0.036038
3068,0.012755,0.156744,0.014707,0.007951,0.101878,0.0,0.024545
3069,0.002953,0.055251,0.001509,0.001141,0.00126,0.0,0.007065
3070,0.004235,0.024691,0.000638,0.000793,0.000278,0.0,0.006051
3071,0.025667,0.212234,0.14336,0.097691,0.044823,0.0,0.043388
3072,0.015414,0.107382,0.035341,0.003229,0.000627,0.0,0.023775
3073,0.011228,0.084727,0.006486,0.000973,0.000238,0.0,0.017538
3074,0.004171,0.204143,0.595254,0.779394,0.575669,0.0,0.028813
3075,0.015681,0.05197,0.01152,0.029307,0.014991,0.0,0.019639
3076,0.009939,0.03121,0.004324,0.008727,0.0011,0.0,0.012261
3077,0.024075,0.168266,0.032025,0.009029,0.016688,0.0,0.036868
3078,0.01807,0.075162,0.004867,0.003424,0.002467,0.0,0.023599
3079,0.020358,0.052522,0.001782,0.006221,0.002568,0.0,0.024147
3080,0.203679,0.718526,0.12502,0.069168,0.193663,1.0,0.257438
3081,0.073151,0.257001,0.020345,0.007813,0.010717,0.0,0.092013
3082,0.09312,0.108467,0.00464,0.00546,0.00481,0.0,0.100557
3083,0.024404,0.148225,0.005787,0.017386,0.066126,0.0,0.035364
3084,0.066699,0.06412,0.002516,0.007243,0.006294,0.0,0.071011
3085,0.020706,0.016392,0.001039,0.009147,0.005972,0.0,0.021798
3086,0.024267,0.194003,0.113494,0.037135,0.210407,0.0,0.040141
3087,0.027366,0.101147,0.016379,0.007001,0.009761,0.0,0.034922
3088,0.018673,0.057841,0.001003,0.007194,0.006295,0.0,0.022863
3089,0.023431,0.229641,0.112905,0.086591,0.157019,0.0,0.042039
3090,0.010594,0.096184,0.007821,0.011354,0.013945,0.0,0.0178
3091,0.006856,0.068394,0.002666,0.014522,0.016137,0.0,0.011957
3092,0.033573,0.471341,0.113545,0.072577,0.297372,0.0,0.070086
3093,0.026838,0.138819,0.023874,0.013637,0.020365,0.0,0.037315
3094,0.013008,0.078717,0.011289,0.018202,0.016745,0.0,0.018954
3095,0.043174,0.533737,0.029233,0.040799,0.05041,1.0,0.083043
3096,0.02589,0.133036,0.004473,0.017757,0.031632,0.0,0.035688
3097,0.008744,0.045143,0.001297,0.022536,0.027975,0.0,0.012096
3098,0.032043,0.290238,0.313734,0.950844,0.60834,0.0,0.059364
3099,0.020614,0.177803,0.011326,0.063682,0.08049,0.0,0.033962
3100,0.013834,0.074898,0.00237,0.057652,0.073454,0.0,0.019441
3101,0.003611,0.076854,0.030346,0.102869,0.267716,0.0,0.009913
3102,0.004367,0.036041,0.005424,0.07714,0.100646,0.0,0.007232
3103,0.002723,0.020771,0.005296,0.067826,0.126445,0.0,0.004447
3104,0.01205,0.299391,0.135809,0.210206,0.532339,0.0,0.036486
3105,0.011976,0.143412,0.012142,0.145979,0.203745,0.0,0.022992
3106,0.009249,0.085827,0.005283,0.102161,0.288215,0.0,0.015835
3107,0.107085,0.195491,0.018797,0.12297,0.272857,1.0,0.121307
3108,0.02381,0.116152,0.005072,0.105239,0.253119,0.0,0.032543
3109,0.016967,0.055544,0.00311,0.112064,0.362693,0.0,0.021233
3110,0.062842,0.381183,0.199563,0.220913,0.415902,1.0,0.093857
3111,0.01891,0.116049,0.027576,0.124624,0.279853,0.0,0.028014
3112,0.012396,0.048379,0.010963,0.093857,0.269486,0.0,0.016233
3113,0.006788,0.047035,0.008777,0.081332,0.216625,0.0,0.010512
3114,0.003764,0.03746,0.00258,0.085067,0.169151,0.0,0.006719
3115,0.005012,0.009807,0.003051,0.067815,0.14644,0.0,0.005873
3116,0.004538,0.077276,0.024945,0.058488,0.084852,0.0,0.010701
3117,0.003475,0.043727,0.00678,0.049658,0.089191,0.0,0.006888
3118,0.002967,0.046017,0.003323,0.051102,0.106981,0.0,0.006511
3119,0.011758,0.299222,0.188523,0.110779,0.089637,0.0,0.036698
3120,0.009196,0.128247,0.025975,0.042174,0.060413,0.0,0.019101
3121,0.013343,0.06776,0.007895,0.026862,0.045607,0.0,0.018442
3122,0.006174,0.068148,0.008017,0.024727,0.041622,0.0,0.011354
3123,0.006991,0.023463,0.001903,0.018702,0.026536,0.0,0.008744
3124,0.008658,0.02071,0.002235,0.015984,0.022721,0.0,0.010193
3125,0.007691,0.13482,0.077632,0.014065,0.019627,0.0,0.018747
3126,0.007248,0.032848,0.012854,0.010983,0.011306,0.0,0.009832
3127,0.005081,0.048552,0.003272,0.01042,0.01146,0.0,0.00872
3128,0.021075,0.335947,0.119875,0.082771,0.008577,1.0,0.047692
3129,0.021783,0.18786,0.032735,0.007183,0.007759,0.0,0.036057
3130,0.010029,0.098947,0.008724,0.005943,0.00428,0.0,0.017446
3131,0.007318,0.071536,0.003963,0.007102,0.004937,0.0,0.012654
3132,0.008003,0.046256,0.005235,0.005248,0.00522,0.0,0.011465
3133,0.005627,0.023138,0.001215,0.006337,0.005122,0.0,0.007334
3134,0.014016,0.103337,0.074214,0.019694,0.004005,0.0,0.022643
3135,0.016628,0.074074,0.009865,0.003662,0.003291,0.0,0.022155
3136,0.016013,0.041777,0.002552,0.00558,0.002527,0.0,0.019045
3137,0.056786,0.263741,0.10877,0.065796,0.006577,1.0,0.077576
3138,0.038748,0.047787,0.012514,0.005916,0.001882,0.0,0.04219
3139,0.042774,0.104963,0.002683,0.00391,0.002122,0.0,0.050304
3140,0.03649,0.187952,0.137053,0.01538,0.001299,0.0,0.052088
3141,0.012158,0.093964,0.043279,0.002916,0.001796,0.0,0.019651
3142,0.005529,0.07977,0.012345,0.003599,0.001713,0.0,0.011598
3143,0.006744,0.094026,0.068632,0.011978,0.001492,0.0,0.014643
3144,0.006568,0.047271,0.005501,0.002026,0.000737,0.0,0.010115
3145,0.006813,0.024772,0.00159,0.001427,0.000755,0.0,0.008629
3146,0.020061,0.181298,0.120876,0.06605,0.002017,0.0,0.035159
3147,0.038016,0.143064,0.013162,0.003133,0.000717,0.0,0.048559
3148,0.030683,0.051931,0.003329,0.002638,0.000557,0.0,0.034365
3149,0.040558,0.064468,0.011122,0.003803,0.000679,0.0,0.045205
3150,0.049667,0.0618,0.004372,0.001829,0.000416,0.0,0.053951
3151,0.042465,0.043093,0.005406,0.001636,0.000491,0.0,0.045426
3152,0.045123,0.124898,0.071956,0.052798,0.001225,0.0,0.055145
3153,0.041561,0.07439,0.016216,0.001726,0.000371,0.0,0.047005
3154,0.02897,0.031826,0.004011,0.001484,0.000303,0.0,0.031175
3155,0.105075,0.148431,0.019438,0.007529,0.000206,1.0,0.1156
3156,0.060366,0.050921,0.003084,0.00069,0.000159,0.0,0.063739
3157,0.032341,0.025082,0.001305,0.000525,0.00019,0.0,0.03398
3158,0.001591,0.143598,0.111046,0.027225,0.000707,0.0,0.013822
3159,0.00075,0.09487,0.024707,0.000895,0.000148,0.0,0.008143
3160,0.001208,0.050803,0.003641,0.000741,0.000102,0.0,0.005031
3161,0.023001,0.078115,0.008368,0.003527,0.000143,0.0,0.028759
3162,0.038629,0.052095,0.001138,0.000365,7.4e-05,0.0,0.042228
3163,0.032713,0.026365,0.001389,0.000299,0.000123,0.0,0.034446
3164,0.066749,0.066649,0.032995,0.00306,8.8e-05,0.0,0.071655
3165,0.040393,0.068218,0.005604,0.000295,8.9e-05,0.0,0.045239
3166,0.015832,0.025625,0.000911,0.000307,0.0001,0.0,0.017632
3167,0.000736,0.189252,0.205628,0.077405,0.000965,0.0,0.017743
3168,0.002951,0.075108,0.037101,0.000854,3.3e-05,0.0,0.009024
3169,0.0025,0.082835,0.013237,0.00026,4.3e-05,0.0,0.008826
3170,0.017657,0.038458,0.012989,0.002793,0.000112,0.0,0.020566
3171,0.024768,0.035811,0.002598,0.000258,3.8e-05,0.0,0.02728
3172,0.015501,0.022361,0.001748,0.000155,3.1e-05,0.0,0.017071
3173,0.03757,0.105064,0.038673,0.00669,5.3e-05,0.0,0.04564
3174,0.040088,0.070881,0.009852,0.000304,1.8e-05,0.0,0.045192
3175,0.04105,0.044111,0.0036,0.000263,3.5e-05,0.0,0.04407
3176,0.036697,0.185898,0.141074,0.066448,0.000615,0.0,0.052285
3177,0.023359,0.110365,0.029724,0.002733,1.5e-05,0.0,0.031803
3178,0.023586,0.122537,0.012064,0.000216,2.2e-05,0.0,0.032691
3179,0.027769,0.072282,0.007029,0.002283,3.7e-05,0.0,0.033037
3180,0.017011,0.039815,0.004585,0.000146,1.2e-05,0.0,0.019908
3181,0.010856,0.026955,0.002368,8.6e-05,1e-05,0.0,0.012812
3182,0.002385,0.130541,0.084404,0.017341,0.000347,0.0,0.013259
3183,0.0053,0.035822,0.019156,0.000759,8e-06,0.0,0.008188
3184,0.006408,0.047895,0.007833,0.000219,1.1e-05,0.0,0.010031
3185,0.031807,0.281151,0.100459,0.083741,0.004381,1.0,0.054001
3186,0.034556,0.106832,0.015018,0.000941,1.5e-05,0.0,0.04245
3187,0.034329,0.059436,0.005086,0.000109,1.8e-05,0.0,0.03856
3188,0.038064,0.229955,0.118687,0.012268,0.000404,1.0,0.056522
3189,0.027004,0.150498,0.07791,0.000586,1.1e-05,0.0,0.039058
3190,0.014426,0.121162,0.061908,0.000115,1.2e-05,0.0,0.024175
3191,0.008231,0.136969,0.089193,0.010785,0.000106,0.0,0.019592
3192,0.01032,0.086459,0.016546,0.000443,7e-06,0.0,0.016902
3193,0.00308,0.069797,0.010146,0.000103,1.1e-05,0.0,0.008389
3194,0.013845,0.385644,0.120434,0.056432,0.001447,0.0,0.044176
3195,0.018184,0.222007,0.037248,0.00171,1.1e-05,0.0,0.035078
3196,0.019003,0.149868,0.010849,0.000138,1.1e-05,0.0,0.030161
3197,0.035424,0.127733,0.017853,0.006205,5.3e-05,0.0,0.044915
3198,0.028872,0.102313,0.006187,0.000323,8e-06,0.0,0.036352
3199,0.024561,0.056825,0.003429,8.8e-05,9e-06,0.0,0.02865
3200,0.025014,0.206573,0.131009,0.056196,0.00375,0.0,0.042075
3201,0.007906,0.071253,0.028511,0.001047,1.2e-05,0.0,0.013538
3202,0.004448,0.07804,0.006039,0.000168,1.1e-05,0.0,0.010305
3203,0.003127,0.12222,0.010612,0.006232,0.0001,0.0,0.012355
3204,0.005197,0.044143,0.009075,0.000469,6e-06,0.0,0.008567
3205,0.002119,0.05253,0.010387,0.000122,7e-06,0.0,0.006154
3206,0.045708,0.441977,0.158579,0.080891,0.003914,1.0,0.08055
3207,0.018466,0.205242,0.065849,0.001842,1.5e-05,0.0,0.034499
3208,0.017744,0.129873,0.030714,0.000103,7e-06,0.0,0.027692
3209,0.028697,0.104023,0.012244,0.003374,5e-05,0.0,0.036393
3210,0.009692,0.043091,0.002604,0.000297,4e-06,0.0,0.012861
3211,0.023366,0.053029,0.001674,6.3e-05,7e-06,0.0,0.027157
3212,0.019965,0.110295,0.021432,0.016827,0.000313,0.0,0.028343
3213,0.013768,0.066749,0.012717,0.000696,5e-06,0.0,0.018805
3214,0.008243,0.057164,0.007073,0.000103,5e-06,0.0,0.012531
3215,0.012643,0.358761,0.157007,0.103549,0.004715,0.0,0.041562
3216,0.016244,0.13943,0.084215,0.003867,8e-06,0.0,0.027648
3217,0.00935,0.07297,0.044584,0.000299,4e-06,0.0,0.015315
3218,0.002845,0.034038,0.012245,0.002576,3.5e-05,0.0,0.005527
3219,0.001573,0.02784,0.003248,0.0003,3e-06,0.0,0.003678
3220,0.006802,0.026361,0.003034,0.000101,9e-06,0.0,0.008753
3221,0.009851,0.187398,0.092685,0.031986,0.001037,0.0,0.025038
3222,0.012342,0.077903,0.026083,0.001433,5e-06,0.0,0.018403
3223,0.009762,0.087857,0.006951,0.000202,2e-06,0.0,0.016322
3224,0.009717,0.30506,0.117302,0.08047,0.012173,0.0,0.034083
3225,0.006066,0.219429,0.060175,0.009872,1.3e-05,0.0,0.023186
3226,0.009095,0.165093,0.022156,0.000452,3e-06,0.0,0.021615
3227,0.008113,0.137945,0.021793,0.003797,5.8e-05,0.0,0.018621
3228,0.016228,0.114161,0.009165,0.000549,3e-06,0.0,0.024726
3229,0.01336,0.104099,0.003091,0.000195,3e-06,0.0,0.021049
3230,0.00989,0.131719,0.046615,0.041969,0.004278,0.0,0.020325
3231,0.018254,0.095775,0.025666,0.004552,3.4e-05,0.0,0.0256
3232,0.008558,0.060975,0.014364,0.000706,9e-06,0.0,0.013228
3233,0.015822,0.385944,0.081288,0.105702,0.019128,1.0,0.045717
3234,0.026879,0.18109,0.02512,0.004959,4.3e-05,0.0,0.040502
3235,0.02402,0.167754,0.009458,0.000739,6e-06,0.0,0.036453
3236,0.023813,0.199435,0.143013,0.065926,0.005694,0.0,0.040533
3237,0.012447,0.183048,0.065325,0.010158,9e-05,0.0,0.026881
3238,0.007631,0.124975,0.049473,0.000925,1.7e-05,0.0,0.017548
3239,0.027951,0.147604,0.0837,0.023107,0.000636,0.0,0.039901
3240,0.023005,0.092061,0.032134,0.002264,1.2e-05,0.0,0.030122
3241,0.030189,0.077582,0.007606,0.000407,7e-06,0.0,0.035838
3242,0.051027,0.394499,0.089022,0.073837,0.008181,1.0,0.081339
3243,0.058075,0.281729,0.035364,0.019654,2.5e-05,0.0,0.079116
3244,0.055327,0.241853,0.017226,0.002457,6e-06,0.0,0.073145
3245,0.030087,0.199973,0.019612,0.008643,0.000442,0.0,0.045024
3246,0.023461,0.124322,0.006534,0.002535,1.1e-05,0.0,0.032629
3247,0.025138,0.110284,0.002466,0.000311,4e-06,0.0,0.033189
3248,0.031892,0.352691,0.041538,0.043407,0.005375,0.0,0.05854
3249,0.032404,0.139167,0.019865,0.003401,3.9e-05,0.0,0.042791
3250,0.019421,0.099216,0.008183,0.000438,8e-06,0.0,0.02677
3251,0.025598,0.127089,0.012645,0.007895,0.000517,0.0,0.035047
3252,0.024422,0.054755,0.005242,0.001849,9e-06,0.0,0.028385
3253,0.021372,0.035154,0.001857,0.000376,7e-06,0.0,0.023852
3254,0.029908,0.351521,0.100153,0.083094,0.011848,0.0,0.05735
3255,0.019607,0.185823,0.044136,0.009733,4.8e-05,0.0,0.033905
3256,0.024315,0.172609,0.030407,0.001451,8e-06,0.0,0.037393
3257,0.013881,0.210232,0.01436,0.003803,0.000113,0.0,0.029625
3258,0.010406,0.082623,0.007426,0.00078,1.2e-05,0.0,0.016579
3259,0.017977,0.068977,0.002814,0.000167,7e-06,0.0,0.023012
3260,0.012915,0.226596,0.033346,0.027887,0.004122,0.0,0.030184
3261,0.002386,0.090835,0.022002,0.006549,0.000119,0.0,0.009438
3262,0.00703,0.054667,0.007187,0.000704,7e-06,0.0,0.011144
3263,0.04217,0.407971,0.147839,0.111773,0.015485,1.0,0.074418
3264,0.024794,0.209747,0.057772,0.008414,0.000182,0.0,0.041016
3265,0.017538,0.174449,0.03142,0.001382,1e-05,0.0,0.030817
3266,0.012,0.181011,0.022114,0.005226,0.00041,0.0,0.025691
3267,0.009621,0.072504,0.010369,0.001935,2.1e-05,0.0,0.015089
3268,0.004751,0.063751,0.002983,0.000385,1e-05,0.0,0.009501
3269,0.005572,0.154139,0.042952,0.030387,0.00877,0.0,0.017639
3270,0.001287,0.096057,0.035893,0.004769,0.000251,0.0,0.008922
3271,0.000652,0.075561,0.021561,0.001469,4.9e-05,0.0,0.006566
3272,0.010011,0.24458,0.113236,0.09834,0.037908,0.0,0.02985
3273,0.002818,0.151559,0.075474,0.045775,0.002465,0.0,0.015182
3274,0.004973,0.099371,0.066447,0.018541,0.000372,0.0,0.013265
3275,0.00461,0.102541,0.03953,0.007104,0.000244,0.0,0.012756
3276,0.002843,0.089745,0.019715,0.002213,0.000128,0.0,0.009772
3277,0.001457,0.047614,0.009936,0.000646,0.00017,0.0,0.005126
3278,0.014331,0.157697,0.040702,0.034892,0.006497,1.0,0.026573
3279,0.010014,0.10834,0.027239,0.007916,0.000549,0.0,0.018385
3280,0.004811,0.055683,0.0073,0.003049,0.000241,0.0,0.009024
3281,0.018988,0.063957,0.067285,0.076855,0.020697,0.0,0.024653
3282,0.007444,0.071636,0.046861,0.020539,0.001688,0.0,0.013391
3283,0.007294,0.07391,0.028206,0.007017,0.000754,0.0,0.013135
3284,0.031657,0.124546,0.064541,0.064253,0.041343,1.0,0.041677
3285,0.021848,0.031868,0.048519,0.030418,0.00338,0.0,0.024766
3286,0.011543,0.042216,0.032547,0.011078,0.000933,0.0,0.015058
3287,0.025188,0.079873,0.053646,0.04451,0.008266,0.0,0.031747
3288,0.024415,0.060704,0.03954,0.009059,0.001355,0.0,0.0293
3289,0.022688,0.04839,0.024222,0.004059,0.000738,0.0,0.026453
3290,0.043934,0.075603,0.050164,0.113453,0.030739,1.0,0.050108
3291,0.060328,0.082896,0.036871,0.051349,0.004134,1.0,0.066629
3292,0.050093,0.067289,0.026953,0.012509,0.001907,0.0,0.055108
3293,0.048067,0.137474,0.040533,0.029609,0.008624,0.0,0.058535
3294,0.012733,0.071063,0.048107,0.040503,0.005072,0.0,0.018649
3295,0.006809,0.086268,0.042751,0.038185,0.006429,0.0,0.013825
3296,0.022181,0.076416,0.050638,0.06778,0.008968,0.0,0.028506
3297,0.020319,0.081113,0.041038,0.06785,0.005084,0.0,0.026878
3298,0.017973,0.068813,0.035562,0.084636,0.006702,0.0,0.023589
3299,0.021907,0.190551,0.091514,0.13172,0.013673,0.0,0.037396
3300,0.015386,0.130818,0.078537,0.140631,0.011688,0.0,0.026319
3301,0.009711,0.124768,0.12377,0.159544,0.024606,0.0,0.020885
3302,0.022914,0.080254,0.291713,0.096288,0.003928,0.0,0.032841
3303,0.019513,0.067827,0.391057,0.080727,0.002395,0.0,0.029861
3304,0.019897,0.072689,0.53219,0.163536,0.004721,0.0,0.032665
3305,0.022938,0.065537,0.574254,0.121367,0.004033,0.0,0.035648
3306,0.021603,0.046863,0.540029,0.209663,0.003761,0.0,0.032622
3307,0.022013,0.026669,0.567292,0.209405,0.003097,0.0,0.031896
3308,0.0237,0.038882,0.558496,0.291387,0.005186,0.0,0.034504
3309,0.024536,0.039297,0.697515,0.240607,0.00468,0.0,0.037162
3310,0.022549,0.044705,0.619392,0.268859,0.01222,0.0,0.034583
3311,0.022006,0.039452,0.491427,0.222076,0.006563,0.0,0.031833
3312,0.023647,0.022479,0.49304,0.147761,0.003946,0.0,0.03209
3313,0.02296,0.016847,0.267297,0.152327,0.004221,0.0,0.027933
3314,0.023163,0.03031,0.307685,0.103208,0.001704,0.0,0.029599
3315,0.028498,0.03135,0.228999,0.051994,0.000881,0.0,0.033813
3316,0.029976,0.031792,0.267692,0.016346,0.000762,0.0,0.035775
3317,0.026628,0.051878,0.164509,0.028246,0.000578,0.0,0.032569
3318,0.020864,0.054565,0.335795,0.044335,0.000375,0.0,0.029402
3319,0.025221,0.064972,0.214309,0.017225,0.000477,0.0,0.032803
3320,0.021866,0.043398,0.244023,0.040153,0.000301,0.0,0.028311
3321,0.022562,0.04434,0.628116,0.01207,0.000531,0.0,0.034236
3322,0.024108,0.030278,0.87628,0.039968,0.002128,0.0,0.03814
3323,0.024978,0.039881,0.310242,0.080536,0.001803,0.0,0.032108
3324,0.0287,0.051305,0.220492,0.101543,0.001307,0.0,0.03547
3325,0.024197,0.041388,0.155078,0.054726,0.001587,0.0,0.029294
3326,0.01925,0.029721,0.364159,0.062027,0.00281,0.0,0.026367
3327,0.023478,0.027128,0.346643,0.057501,0.001641,0.0,0.030124
3328,0.024901,0.033624,0.479885,0.077413,0.003531,0.0,0.033862
3329,0.022703,0.02577,0.522855,0.105108,0.003011,0.0,0.031728
3330,0.024898,0.034049,0.559223,0.092422,0.004496,0.0,0.034994
3331,0.022492,0.031844,0.566598,0.185909,0.004313,0.0,0.032706
3332,0.023642,0.036885,0.520846,0.117817,0.005289,0.0,0.033482
3333,0.032366,0.032352,0.659537,0.129944,0.005142,0.0,0.043706
3334,0.019775,0.040563,0.596605,0.120508,0.005348,0.0,0.030951
3335,0.019636,0.03426,0.349271,0.207635,0.007991,0.0,0.02714
3336,0.027495,0.037867,0.445638,0.116687,0.006478,0.0,0.036357
3337,0.031819,0.043378,0.404065,0.103972,0.005353,0.0,0.040472
3338,0.027338,0.04307,0.521413,0.105834,0.004402,0.0,0.037597
3339,0.030632,0.037557,0.376839,0.142019,0.004518,0.0,0.038557
3340,0.02291,0.018614,0.243506,0.074091,0.003214,0.0,0.027555
3341,0.030033,0.044905,0.186608,0.121534,0.002761,0.0,0.035892
3342,0.023309,0.035861,0.420344,0.119763,0.004387,0.0,0.031716
3343,0.022281,0.028494,0.309447,0.115265,0.004713,0.0,0.028634
3344,0.026548,0.034917,0.455941,0.114787,0.0076,0.0,0.035334
3345,0.024276,0.0257,0.556923,0.125119,0.005532,0.0,0.033781
3346,0.025635,0.036577,0.76974,0.080949,0.005922,0.0,0.03875
3347,0.025221,0.026984,0.739538,0.081633,0.006204,0.0,0.037217
